id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
1642;Florianópolis;Mario Sérgio;Tenis Nike;Charlotte Talley;feminino;credito
1643;São Paulo;Cassia Moraes;Tenis Nike;James Brown;masculino;credito
1644;Porto Alegre;Luiza Cherobini;Tenis Adidas;George Munoz;masculino;pix
1645;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;David Burks;masculino;credito
1646;Canoas;Luis Fernando;Tenis Nike;Michael Adams;masculino;credito
1647;Florianópolis;Mario Sérgio;Tenis Nike;Michael Gerleman;masculino;credito
1648;Canoas;Luis Fernando;Tenis NB;Charles Diep;masculino;credito
1649;Canoas;Luis Fernando;Tenis Nike;Vaughn Rowland;masculino;credito
1650;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Edwin Thomas;masculino;credito
1651;Florianópolis;Mario Sérgio;Tenis Fila;Sarah Larsen;feminino;credito
1652;Florianópolis;Mario Sérgio;Tenis NB;Lionel Harris;masculino;credito
1653;São Paulo;Cassia Moraes;Tenis Nike;Robert Springs;masculino;boleto
1654;Lajeado;Adriano Soares;Tenis Fila;Kathleen Akers;feminino;credito
1655;Lajeado;Juliano Faccioni;Tenis Fila;Monica Wagster;feminino;credito
1656;São Paulo;Claudio Bueno;Tenis NB;Leah Garcia;feminino;credito
1657;Canoas;Luis Fernando;Tenis NB;Sarah Billups;feminino;pix
1658;Florianópolis;Claudia dos Santos;Tenis Nike;Angela Barth;feminino;boleto
1659;Canoas;Luis Fernando;Tenis NB;Matthew Tarlow;masculino;credito
1660;Canoas;Luis Fernando;Tenis Nike;Effie Quirion;feminino;pix
1661;Florianópolis;Claudia dos Santos;Tenis Nike;Dixie Diamond;feminino;credito
1662;Lajeado;Adriano Soares;Tenis Fila;Gayle Robinson;feminino;boleto
1663;Porto Alegre;Luiza Cherobini;Tenis Adidas;Kara Campbell;feminino;credito
1664;Lajeado;Adriano Soares;Tenis Fila;Noreen Spear;feminino;credito
1665;São Paulo;Claudio Bueno;Tenis NB;Barbara Claridge;feminino;credito
1666;São Paulo;Claudio Bueno;Tenis Nike;Jean Barney;feminino;credito
1667;Lajeado;Adriano Soares;Tenis NB;John Price;masculino;credito
1668;Lajeado;Juliano Faccioni;Tenis NB;Jeff Brooks;masculino;boleto
1669;Florianópolis;Mario Sérgio;Tenis Fila;Paul Blackwell;masculino;credito
1670;Canoas;Luis Fernando;Tenis Fila;Evelyn Logue;feminino;pix
1671;Lajeado;Adriano Soares;Tenis Adidas;Stephen Buckwalter;masculino;credito
1672;Florianópolis;Mario Sérgio;Tenis Nike;Cheryl Parker;feminino;credito
1673;Florianópolis;Mario Sérgio;Tenis Adidas;Marco Henderson;masculino;credito
1674;Lajeado;Adriano Soares;Tenis Nike;Ryan Gordon;masculino;credito
1675;Porto Alegre;Luiza Cherobini;Tenis Nike;William Barrett;masculino;credito
1676;Florianópolis;Claudia dos Santos;Tenis Fila;Larry Barnard;masculino;credito
1677;Porto Alegre;Luiza Cherobini;Tenis NB;Allan Stoudt;masculino;credito
1678;São Paulo;Claudio Bueno;Tenis Adidas;Mildred Stanley;feminino;credito
1679;Florianópolis;Claudia dos Santos;Tenis Fila;Marcia Lundborg;feminino;credito
1680;São Paulo;Cassia Moraes;Tenis Adidas;Aldo Dawson;masculino;credito
1681;Florianópolis;Claudia dos Santos;Tenis Adidas;Elia Cox;feminino;boleto
1682;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;William Ellis;masculino;credito
1683;São Paulo;Claudio Bueno;Tenis NB;Tammy Clarke;feminino;credito
1684;São Paulo;Cassia Moraes;Tenis Fila;Jasper Orphey;masculino;credito
1685;Porto Alegre;Rodrigo Tadewald;Tenis NB;Ana Dorn;feminino;credito
1686;São Paulo;Cassia Moraes;Tenis NB;Jennifer Munoz;feminino;credito
1687;Canoas;Carlos Henrique;Tenis Fila;Scott Fairhurst;masculino;credito
1688;São Paulo;Claudio Bueno;Tenis NB;Eddy Bezio;masculino;credito
1689;Porto Alegre;Luiza Cherobini;Tenis Adidas;Tiffany Juan;feminino;credito
1690;Florianópolis;Claudia dos Santos;Tenis Fila;Richard Morado;masculino;credito
1691;Florianópolis;Claudia dos Santos;Tenis Adidas;Michael Brousseau;masculino;credito
1692;Florianópolis;Claudia dos Santos;Tenis Fila;Robert Hunnings;masculino;pix
1693;Lajeado;Adriano Soares;Tenis Fila;Adam Perze;masculino;credito
1694;Florianópolis;Mario Sérgio;Tenis Nike;Raymond Dunn;masculino;credito
1695;Caxias do Sul;Mateus Kienzle;Tenis NB;Lucille Scheller;feminino;credito
1696;Canoas;Carlos Henrique;Tenis NB;Mickey Ford;masculino;credito
1697;Porto Alegre;Luiza Cherobini;Tenis Fila;Michael Schley;masculino;credito
1698;Florianópolis;Claudia dos Santos;Tenis Adidas;Nick Kilpatrick;masculino;credito
1699;Porto Alegre;Luiza Cherobini;Tenis Adidas;Adam Avila;masculino;credito
1700;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Paul Blach;masculino;credito
1701;Lajeado;Juliano Faccioni;Tenis Nike;Stuart Dyer;masculino;credito
1702;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Andres Roach;masculino;credito
1703;Porto Alegre;Luiza Cherobini;Tenis Fila;Charles Ash;masculino;credito
1704;Porto Alegre;Luiza Cherobini;Tenis NB;Margaret Ressler;feminino;credito
1705;Caxias do Sul;Mateus Kienzle;Tenis Nike;Harry Banchero;masculino;credito
1706;Caxias do Sul;Mateus Kienzle;Tenis Nike;Mable Ibarra;feminino;credito
1707;Porto Alegre;Luiza Cherobini;Tenis NB;Howard Delnero;masculino;credito
1708;São Paulo;Claudio Bueno;Tenis NB;Scott Faupel;masculino;credito
1709;Lajeado;Adriano Soares;Tenis Nike;Freda Schmidt;feminino;credito
1710;Florianópolis;Mario Sérgio;Tenis Fila;Latoya Cline;feminino;credito
1711;Lajeado;Juliano Faccioni;Tenis Nike;Carly Andrade;feminino;credito
1712;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Robert Tiry;masculino;credito
1713;Porto Alegre;Luiza Cherobini;Tenis Adidas;Travis Swanson;masculino;credito
1714;São Paulo;Claudio Bueno;Tenis Adidas;Bryan Flores;masculino;credito
1715;Lajeado;Adriano Soares;Tenis NB;John Akkerman;masculino;credito
1716;Florianópolis;Claudia dos Santos;Tenis Adidas;Helen Orr;feminino;credito
1717;Caxias do Sul;Mateus Kienzle;Tenis Fila;Peggy Marvin;feminino;credito
1718;Porto Alegre;Luiza Cherobini;Tenis NB;Ada Taylor;feminino;credito
1719;Canoas;Luis Fernando;Tenis Fila;Betty Snider;feminino;credito
1720;Canoas;Carlos Henrique;Tenis Nike;Emily Bolin;feminino;credito
1721;Porto Alegre;Rodrigo Tadewald;Tenis NB;Caitlin Mathis;feminino;pix
1722;Florianópolis;Mario Sérgio;Tenis NB;George Feauto;masculino;credito
1723;Porto Alegre;Luiza Cherobini;Tenis Nike;Lillie Rhodes;feminino;credito
1724;Canoas;Luis Fernando;Tenis Nike;Joseph Shaul;masculino;credito
1725;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Linda Mclean;feminino;credito
1726;Porto Alegre;Rodrigo Tadewald;Tenis NB;Genoveva Most;feminino;credito
1727;São Paulo;Cassia Moraes;Tenis Nike;Michael Flores;masculino;credito
1728;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Lee Parent;masculino;credito
1729;Lajeado;Adriano Soares;Tenis Nike;Gary Mccaskill;masculino;credito
1730;São Paulo;Cassia Moraes;Tenis Adidas;Jennifer Ingalls;feminino;credito
1731;Lajeado;Adriano Soares;Tenis NB;Judy Beeler;feminino;credito
1732;Caxias do Sul;Mateus Kienzle;Tenis NB;Pearl Woodruff;feminino;credito
1733;Caxias do Sul;Mateus Kienzle;Tenis Nike;Elizabeth Mcelroy;feminino;credito
1734;Canoas;Carlos Henrique;Tenis Nike;Jeffrey Johnston;masculino;credito
1735;Canoas;Luis Fernando;Tenis Adidas;Tamara Williamson;feminino;credito
1736;Canoas;Luis Fernando;Tenis Fila;Frank Nguyen;masculino;credito
1737;Florianópolis;Claudia dos Santos;Tenis Adidas;Michael Marr;masculino;credito
1738;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Roger Vanscoy;masculino;pix
1739;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Natalie Coffey;feminino;credito
1740;Porto Alegre;Luiza Cherobini;Tenis Fila;Eddie Macquarrie;masculino;credito
1741;Porto Alegre;Luiza Cherobini;Tenis Fila;Anastacia Scurry;feminino;pix
1742;Porto Alegre;Rodrigo Tadewald;Tenis Fila;John Wortham;masculino;credito
1743;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Byron Mont;masculino;credito
1744;São Paulo;Cassia Moraes;Tenis Fila;Robert Knapp;masculino;credito
1745;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Christina Dow;feminino;credito
1746;Lajeado;Adriano Soares;Tenis Nike;Kristopher Herrington;masculino;credito
1747;São Paulo;Cassia Moraes;Tenis Fila;Laurie Lambert;feminino;credito
1748;Canoas;Luis Fernando;Tenis NB;Robert Rodriguez;masculino;credito
1749;Florianópolis;Mario Sérgio;Tenis Fila;Elizabeth Downs;feminino;credito
1750;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Cheryl Loveland;feminino;credito
1751;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Willie Mikesell;feminino;credito
1752;Canoas;Carlos Henrique;Tenis NB;Isabella Green;feminino;credito
1753;Lajeado;Juliano Faccioni;Tenis NB;Blake Wright;masculino;credito
1754;São Paulo;Cassia Moraes;Tenis NB;Christie Stewart;feminino;credito
1755;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;John Melgar;masculino;credito
1756;Florianópolis;Mario Sérgio;Tenis Nike;Tamara Oneill;feminino;credito
1757;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Robert Grant;masculino;credito
1758;Canoas;Carlos Henrique;Tenis Fila;Jason Chiles;masculino;credito
1759;Lajeado;Adriano Soares;Tenis Nike;Dennis Melchior;masculino;credito
1760;Lajeado;Juliano Faccioni;Tenis NB;Joe Milne;masculino;credito
1761;São Paulo;Cassia Moraes;Tenis Nike;Francisco Birdwell;masculino;credito
1762;Lajeado;Juliano Faccioni;Tenis Nike;Aaron Martinez;masculino;boleto
1763;Canoas;Luis Fernando;Tenis Adidas;Allison Wellman;feminino;credito
1764;Caxias do Sul;Mateus Kienzle;Tenis Fila;Harold Dacosta;masculino;credito
1765;Florianópolis;Claudia dos Santos;Tenis Fila;Helen Dicus;feminino;credito
1766;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;John Penoyer;masculino;pix
1767;Lajeado;Adriano Soares;Tenis NB;Michael Allan;masculino;credito
1768;Florianópolis;Mario Sérgio;Tenis Fila;Jose Amend;masculino;credito
1769;Florianópolis;Mario Sérgio;Tenis Adidas;Anibal Marks;masculino;boleto
1770;Lajeado;Adriano Soares;Tenis NB;Kristin Manning;feminino;credito
1771;Caxias do Sul;Mateus Kienzle;Tenis NB;Nancy Kilkenny;feminino;credito
1772;Florianópolis;Claudia dos Santos;Tenis Nike;Diana Tramble;feminino;credito
1773;Florianópolis;Claudia dos Santos;Tenis Nike;Amparo Diem;feminino;pix
1774;São Paulo;Cassia Moraes;Tenis Nike;Darrell Spaulding;masculino;credito
1775;Caxias do Sul;Mateus Kienzle;Tenis NB;Henrietta Devine;feminino;credito
1776;Porto Alegre;Luiza Cherobini;Tenis NB;Tammi Davis;feminino;credito
1777;Florianópolis;Claudia dos Santos;Tenis Fila;Gloria Mendoza;feminino;credito
1778;São Paulo;Cassia Moraes;Tenis NB;Judy Gleason;feminino;credito
1779;Porto Alegre;Luiza Cherobini;Tenis Nike;Catherine Johnson;feminino;credito
1780;Florianópolis;Claudia dos Santos;Tenis Adidas;Tim Speegle;masculino;boleto
1781;Lajeado;Juliano Faccioni;Tenis NB;Edison Molloy;masculino;credito
1782;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Roger Lewis;masculino;credito
1783;Canoas;Luis Fernando;Tenis NB;Antonio Chandler;masculino;credito
1784;Lajeado;Adriano Soares;Tenis Adidas;Robert Adams;masculino;credito
1785;Canoas;Carlos Henrique;Tenis Adidas;Glenn Resendez;masculino;credito
1786;Caxias do Sul;Mateus Kienzle;Tenis Nike;David Kieff;masculino;pix
1787;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Sherman Watson;masculino;credito
1788;Caxias do Sul;Mateus Kienzle;Tenis Nike;Ralph Hutton;masculino;credito
1789;Lajeado;Juliano Faccioni;Tenis Nike;Sadie Morrison;feminino;credito
1790;Lajeado;Adriano Soares;Tenis Fila;Jesus Armstead;masculino;credito
1791;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Gregory Wardwell;masculino;pix
1792;Canoas;Luis Fernando;Tenis Adidas;Carol Horton;feminino;credito
1793;Caxias do Sul;Mateus Kienzle;Tenis NB;Donald Wachsman;masculino;credito
1794;Lajeado;Juliano Faccioni;Tenis Adidas;Dianne Denning;feminino;credito
1795;Canoas;Carlos Henrique;Tenis Adidas;Jimmie Snyder;feminino;credito
1796;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Teresa Cassidy;feminino;credito
1797;São Paulo;Cassia Moraes;Tenis Adidas;Ashlie Moreno;feminino;pix
1798;Lajeado;Adriano Soares;Tenis Nike;Joseph Plotts;masculino;boleto
1799;Lajeado;Juliano Faccioni;Tenis Nike;Rosemary Hancock;feminino;boleto
1800;Porto Alegre;Rodrigo Tadewald;Tenis Nike;William Johnson;masculino;credito
1801;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Nancy Politte;feminino;credito
1802;Lajeado;Juliano Faccioni;Tenis Nike;Sean Fonua;masculino;credito
1803;São Paulo;Claudio Bueno;Tenis Fila;Michelle Mcwhorter;feminino;boleto
1804;Porto Alegre;Luiza Cherobini;Tenis NB;Nancy Schardein;feminino;credito
1805;Canoas;Carlos Henrique;Tenis Adidas;Reba Lopze;feminino;credito
1806;Porto Alegre;Luiza Cherobini;Tenis Nike;Francis Patrick;feminino;credito
1807;Canoas;Carlos Henrique;Tenis Adidas;Dolores Miller;feminino;credito
1808;Canoas;Carlos Henrique;Tenis NB;Annie Edwards;feminino;credito
1809;Porto Alegre;Luiza Cherobini;Tenis NB;William Alleman;masculino;credito
1810;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Sherry Metts;feminino;credito
1811;Canoas;Luis Fernando;Tenis NB;Carroll Wilson;masculino;credito
1812;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Edith Azevedo;feminino;credito
1813;Caxias do Sul;Mateus Kienzle;Tenis Fila;Gary Lopez;masculino;credito
1814;Porto Alegre;Luiza Cherobini;Tenis NB;Benito Stewart;masculino;credito
1815;Canoas;Luis Fernando;Tenis Adidas;Cynthia Corrales;feminino;credito
1816;Lajeado;Juliano Faccioni;Tenis Fila;Fransisca Honn;feminino;boleto
1817;Porto Alegre;Rodrigo Tadewald;Tenis NB;Jeffrey Burch;masculino;credito
1818;Porto Alegre;Luiza Cherobini;Tenis Fila;Kristi Divine;feminino;credito
1819;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Dwight Lore;masculino;credito
1820;São Paulo;Claudio Bueno;Tenis Fila;April Beltran;feminino;pix
1821;Lajeado;Juliano Faccioni;Tenis Adidas;Monica Benson;feminino;credito
1822;Florianópolis;Mario Sérgio;Tenis Fila;Gladys Pettigrew;feminino;pix
1823;Porto Alegre;Rodrigo Tadewald;Tenis NB;Nancy Turner;feminino;credito
1824;Canoas;Luis Fernando;Tenis Nike;Rick Reeves;masculino;credito
1825;São Paulo;Claudio Bueno;Tenis Fila;Raymond Brown;masculino;boleto
1826;Lajeado;Juliano Faccioni;Tenis Adidas;John Reed;masculino;credito
1827;São Paulo;Cassia Moraes;Tenis Nike;Opal Marshall;feminino;credito
1828;Canoas;Carlos Henrique;Tenis Adidas;Lewis Kissler;masculino;pix
1829;Lajeado;Juliano Faccioni;Tenis NB;Sherry Ashley;feminino;pix
1830;Canoas;Carlos Henrique;Tenis NB;Clay Bradford;masculino;credito
1831;Florianópolis;Claudia dos Santos;Tenis Fila;Michael Hernandez;masculino;credito
1832;São Paulo;Claudio Bueno;Tenis Nike;Thomas Mckinney;masculino;credito
1833;Florianópolis;Claudia dos Santos;Tenis Fila;Vincent Machado;masculino;credito
1834;Florianópolis;Claudia dos Santos;Tenis Nike;Greg Fox;masculino;pix
1835;Lajeado;Juliano Faccioni;Tenis Nike;Linda Moses;feminino;credito
1836;São Paulo;Cassia Moraes;Tenis Nike;Edna Larson;feminino;credito
1837;Porto Alegre;Luiza Cherobini;Tenis Fila;Walter Le;masculino;pix
1838;Lajeado;Adriano Soares;Tenis Adidas;Gary Mix;masculino;credito
1839;Lajeado;Adriano Soares;Tenis NB;Jim James;masculino;credito
1840;Porto Alegre;Luiza Cherobini;Tenis Fila;Kathy Grotts;feminino;credito
1841;Caxias do Sul;Mateus Kienzle;Tenis NB;Dixie Desmith;feminino;credito
1842;São Paulo;Claudio Bueno;Tenis NB;Walter Asuncion;masculino;credito
1843;Florianópolis;Mario Sérgio;Tenis Fila;Rachael Wynn;feminino;credito
1844;São Paulo;Cassia Moraes;Tenis Fila;Cynthia Hansen;feminino;credito
1845;São Paulo;Cassia Moraes;Tenis Nike;Clarence Quick;masculino;boleto
1846;Lajeado;Juliano Faccioni;Tenis Nike;Jason Clark;masculino;credito
1847;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Erin Dube;feminino;credito
1848;São Paulo;Cassia Moraes;Tenis Nike;George Brown;masculino;credito
1849;Canoas;Luis Fernando;Tenis Nike;Edward Echols;masculino;credito
1850;Canoas;Carlos Henrique;Tenis NB;Guy Teague;masculino;credito
1851;Caxias do Sul;Mateus Kienzle;Tenis Nike;Rene Humphrey;masculino;credito
1852;Florianópolis;Mario Sérgio;Tenis Nike;Gary White;masculino;credito
1853;Lajeado;Juliano Faccioni;Tenis Fila;Fatima South;feminino;credito
1854;São Paulo;Cassia Moraes;Tenis Nike;Tonya Stachura;feminino;credito
1855;Lajeado;Juliano Faccioni;Tenis NB;Bernice Calhoun;feminino;credito
1856;Florianópolis;Mario Sérgio;Tenis Nike;Mahalia Forshay;feminino;credito
1857;Lajeado;Juliano Faccioni;Tenis Fila;Stacy Stephens;feminino;credito
1858;Porto Alegre;Luiza Cherobini;Tenis NB;Rose Manney;feminino;credito
1859;Porto Alegre;Luiza Cherobini;Tenis Adidas;Anthony Pless;masculino;credito
1860;São Paulo;Claudio Bueno;Tenis NB;Nancy Williams;feminino;boleto
1861;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Nickolas Shields;masculino;credito
1862;Lajeado;Adriano Soares;Tenis Fila;Samuel Logan;masculino;credito
1863;Caxias do Sul;Mateus Kienzle;Tenis NB;Joan Spoor;feminino;credito
1864;Canoas;Luis Fernando;Tenis Nike;Alan Boney;masculino;credito
1865;São Paulo;Cassia Moraes;Tenis Adidas;Ryan Dunlop;masculino;pix
1866;Lajeado;Juliano Faccioni;Tenis NB;Mary Hernandez;feminino;boleto
1867;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Tamika Chancey;feminino;boleto
1868;Florianópolis;Claudia dos Santos;Tenis Nike;Dianne Deacy;feminino;credito
1869;Lajeado;Juliano Faccioni;Tenis Nike;Mary Stevens;feminino;boleto
1870;São Paulo;Cassia Moraes;Tenis Nike;Franklin Quilty;masculino;pix
1871;Lajeado;Adriano Soares;Tenis NB;William Quijano;masculino;credito
1872;Florianópolis;Claudia dos Santos;Tenis Nike;Michele Doody;feminino;credito
1873;Lajeado;Juliano Faccioni;Tenis Adidas;Hulda Kirk;feminino;credito
1874;Florianópolis;Mario Sérgio;Tenis Nike;Margaret Mcalvain;feminino;credito
1875;Lajeado;Juliano Faccioni;Tenis Adidas;Harriet Barnes;feminino;credito
1876;Florianópolis;Mario Sérgio;Tenis Fila;Evelyn Gibbons;feminino;credito
1877;São Paulo;Cassia Moraes;Tenis Adidas;Phillip Boone;masculino;credito
1878;Canoas;Luis Fernando;Tenis NB;Michael Burks;masculino;credito
1879;Lajeado;Adriano Soares;Tenis Adidas;Mary Cherry;feminino;credito
1880;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Marguerite Colella;feminino;credito
1881;São Paulo;Claudio Bueno;Tenis Adidas;Altha Leeds;feminino;credito
1882;Canoas;Luis Fernando;Tenis Adidas;George Yochum;masculino;pix
1883;Porto Alegre;Luiza Cherobini;Tenis Nike;Fannie Brock;feminino;pix
1884;Florianópolis;Mario Sérgio;Tenis Nike;Scott Rickey;masculino;credito
1885;Florianópolis;Mario Sérgio;Tenis Adidas;Gloria Cleary;feminino;credito
1886;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Debra Hall;feminino;credito
1887;Caxias do Sul;Mateus Kienzle;Tenis NB;Richard Hart;masculino;credito
1888;São Paulo;Claudio Bueno;Tenis NB;Judy Lee;feminino;credito
1889;Canoas;Luis Fernando;Tenis Nike;Allen Biggerstaff;masculino;credito
1890;São Paulo;Claudio Bueno;Tenis NB;Hugh Guidry;masculino;credito
1891;Caxias do Sul;Mateus Kienzle;Tenis NB;Matthew Martinez;masculino;credito
1892;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Kevin Clark;masculino;credito
1893;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Anthony Imig;masculino;credito
1894;Caxias do Sul;Mateus Kienzle;Tenis Fila;Veronica Wool;feminino;credito
1895;Florianópolis;Claudia dos Santos;Tenis Nike;Agustin Jones;masculino;credito
1896;Canoas;Luis Fernando;Tenis Adidas;Marcus Griffey;masculino;credito
1897;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Charles Farley;masculino;credito
1898;Canoas;Luis Fernando;Tenis Adidas;Etta Craig;feminino;boleto
1899;São Paulo;Cassia Moraes;Tenis Nike;Paul Johnson;masculino;credito
1900;Florianópolis;Mario Sérgio;Tenis Nike;Lidia Kalina;feminino;credito
1901;Lajeado;Juliano Faccioni;Tenis Fila;Peggy Lassiter;feminino;pix
1902;Porto Alegre;Rodrigo Tadewald;Tenis NB;Ruth Stride;feminino;boleto
1903;Canoas;Luis Fernando;Tenis NB;Aaron Bowen;masculino;credito
1904;Lajeado;Juliano Faccioni;Tenis Adidas;Terry Smith;masculino;pix
1905;Caxias do Sul;Mateus Kienzle;Tenis Fila;Adela Yates;feminino;credito
1906;São Paulo;Cassia Moraes;Tenis NB;Merna Meyer;feminino;credito
1907;São Paulo;Cassia Moraes;Tenis Nike;Tara Osborne;feminino;credito
1908;Lajeado;Juliano Faccioni;Tenis Nike;Kelsey Mackenzie;feminino;credito
1909;Porto Alegre;Luiza Cherobini;Tenis Adidas;Nicole Wheeler;feminino;credito
1910;Canoas;Carlos Henrique;Tenis Fila;Thomas Adamitis;masculino;credito
1911;São Paulo;Cassia Moraes;Tenis Adidas;Anthony Cervantes;masculino;credito
1912;Florianópolis;Mario Sérgio;Tenis Adidas;Alexander Labianca;masculino;credito
1913;São Paulo;Claudio Bueno;Tenis Fila;Antonio Mcphee;feminino;boleto
1914;Lajeado;Juliano Faccioni;Tenis Adidas;James Basham;masculino;credito
1915;Porto Alegre;Luiza Cherobini;Tenis Adidas;Heidi Earle;feminino;boleto
1916;Lajeado;Adriano Soares;Tenis Nike;Ryan Donatich;masculino;credito
1917;Canoas;Carlos Henrique;Tenis Nike;Juanita Smith;feminino;credito
1918;Canoas;Carlos Henrique;Tenis Nike;Robert Gibson;masculino;credito
1919;Florianópolis;Mario Sérgio;Tenis NB;Susan Griffin;feminino;credito
1920;Florianópolis;Claudia dos Santos;Tenis NB;Corinne Gonzalez;feminino;credito
1921;Lajeado;Juliano Faccioni;Tenis NB;Mary Brown;feminino;credito
1922;São Paulo;Claudio Bueno;Tenis NB;Robert Rodriguez;masculino;credito
1923;Porto Alegre;Rodrigo Tadewald;Tenis NB;Herbert Guzman;masculino;boleto
1924;Canoas;Luis Fernando;Tenis Adidas;Tom Facteau;masculino;boleto
1925;Canoas;Carlos Henrique;Tenis Adidas;Jon Wells;masculino;credito
1926;Porto Alegre;Rodrigo Tadewald;Tenis NB;Arnold Amabile;masculino;credito
1927;São Paulo;Claudio Bueno;Tenis Fila;Maria Christensen;feminino;boleto
1928;Canoas;Luis Fernando;Tenis Fila;Elsie Behm;feminino;credito
1929;Porto Alegre;Luiza Cherobini;Tenis Adidas;Martin Young;masculino;boleto
1930;Caxias do Sul;Mateus Kienzle;Tenis Fila;Martha Rodriquez;feminino;pix
1931;São Paulo;Claudio Bueno;Tenis Adidas;Joyce Corley;feminino;credito
1932;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Cassandra Schutte;feminino;boleto
1933;São Paulo;Claudio Bueno;Tenis NB;Brenda Malan;feminino;credito
1934;Lajeado;Juliano Faccioni;Tenis NB;Donna Porter;feminino;credito
1935;Canoas;Carlos Henrique;Tenis Fila;Matthew Walsh;masculino;credito
1936;Lajeado;Juliano Faccioni;Tenis Adidas;Suzanne Gillen;feminino;boleto
1937;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Esther Charles;feminino;credito
1938;Lajeado;Juliano Faccioni;Tenis NB;Dorian Tate;feminino;credito
1939;Canoas;Luis Fernando;Tenis NB;Ronnie Castaneda;masculino;credito
1940;Canoas;Carlos Henrique;Tenis Fila;Kristi Adams;feminino;credito
1941;Porto Alegre;Luiza Cherobini;Tenis NB;John Hall;masculino;credito
1942;Canoas;Luis Fernando;Tenis Fila;Helen Travis;feminino;credito
1943;Lajeado;Juliano Faccioni;Tenis Fila;Karen Hindman;feminino;credito
1944;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Samuel Maddox;masculino;boleto
1945;São Paulo;Cassia Moraes;Tenis NB;Judy Morefield;feminino;credito
1946;São Paulo;Cassia Moraes;Tenis Fila;Esteban Vice;masculino;credito
1947;Florianópolis;Claudia dos Santos;Tenis NB;William Martin;masculino;credito
1948;Porto Alegre;Rodrigo Tadewald;Tenis NB;Blanca Welker;feminino;pix
1949;Florianópolis;Mario Sérgio;Tenis Adidas;Sandra Savory;feminino;credito
1950;Lajeado;Juliano Faccioni;Tenis NB;Jean Hillman;masculino;credito
1951;Florianópolis;Mario Sérgio;Tenis Adidas;Dorothy Bostic;feminino;boleto
1952;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Sadie Smith;feminino;pix
1953;São Paulo;Cassia Moraes;Tenis NB;Alfonso Joseph;masculino;credito
1954;Canoas;Luis Fernando;Tenis Nike;Bruce Smith;masculino;credito
1955;Canoas;Carlos Henrique;Tenis Nike;Sheila Leigh;feminino;pix
1956;São Paulo;Claudio Bueno;Tenis Adidas;Maria Copeland;feminino;credito
1957;São Paulo;Claudio Bueno;Tenis Nike;Orville Mook;masculino;credito
1958;São Paulo;Claudio Bueno;Tenis NB;Janice Sutherland;feminino;credito
1959;Florianópolis;Mario Sérgio;Tenis Nike;Daniel Levesque;masculino;credito
1960;Florianópolis;Mario Sérgio;Tenis NB;Christine Reeser;feminino;credito
1961;Florianópolis;Mario Sérgio;Tenis Nike;William Lints;masculino;credito
1962;Florianópolis;Mario Sérgio;Tenis Nike;Geneva Inman;feminino;boleto
1963;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Bill Gonzalez;masculino;credito
1964;Canoas;Luis Fernando;Tenis Nike;Doris Crawford;feminino;credito
1965;Lajeado;Juliano Faccioni;Tenis Adidas;Dan Adams;masculino;credito
1966;São Paulo;Claudio Bueno;Tenis Adidas;Janice Miles;feminino;credito
1967;Porto Alegre;Luiza Cherobini;Tenis Nike;Irene Peden;feminino;credito
